fig,spec,spec_label,num_agents,planner_label,role,source,reproducible,run_id,project,url,commit,created,host,env,repro_args,orig_args,log_suffix,epi,max_step,area_size,spec_len,stl_mixed_spec_mode,diffusion_method,achievable_guidance,use_batched_sampling,random_goals_region,team_alloc,gs,ref_success_mean,ref_success_std,ref_safe_mean,ref_safe_std,ref_finish_rate,ref_finish_rate_std,ref_TtR,ref_TtR_std,ref_plan_time_mean,ref_plan_time_std,ref_task_rate,ref_task_rate_std,note
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,16,STLPY-SA,success,native-a6,yes,e6x94wxf,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/e6x94wxf,5227c2d0,2026-06-23,df3272942cbc,,--path ./pretrained/DubinsCar/gcbf+/ --epi 10 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner stlpy --team-alloc greedy --change_goal_immediately --stl_mixed_spec_mode first1,--path pretrained/DubinsCar/gcbf+/ --epi 10 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner stlpy --team-alloc greedy --wandb-log --change_goal_immediately --stl_mixed_spec_mode first1,_repro_e6x94wxf,10,4800.0,6,15,first1,edm-ma,False,False,,greedy,,90.0,8.926785535678562,93.125,8.125,0.96875,0.03125,1173.416748046875,102.85372161865234,20.4135,1.3547,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,16,STLPY-SA,timing,gs2.0-a10,yes,6gn8oe9k,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/6gn8oe9k,2d6867f6,2026-06-25,workstation,GCBF_GOAL_SCALE=2,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log -n 16 --planner stlpy --team-alloc greedy,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 16 --planner stlpy --team-alloc greedy,_repro_6gn8oe9k,3,4800.0,10,15,first1,edm-ma,False,False,,greedy,,64.58333333333334,2.946278254943948,95.83333333333334,5.892556509887896,0.6875,0.05103103443980217,1596.3636474609375,39.22688293457031,25.2634,0.316,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,32,DIFF-MA,success,native-a6,yes,dn6gmrhl,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/dn6gmrhl,5227c2d0,2026-06-23,129360592fdf,,--path ./pretrained/DubinsCar/gcbf+/ --epi 10 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner diffusion --diffusion-method edm-ma --use_batched_sampling --num_candidates 8 --resample_batch_size 8 --wandb-run-id qkmvppvt --change_goal_immediately --stl_mixed_spec_mode first1,--path pretrained/DubinsCar/gcbf+/ --epi 10 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner diffusion --diffusion-method edm-ma --use_batched_sampling --num_candidates 8 --resample_batch_size 8 --wandb-run-id qkmvppvt --wandb-log --change_goal_immediately --stl_mixed_spec_mode first1 --test-log-suffix _9g8q0gea0kriiy_20260623T130428Z,_repro_dn6gmrhl,10,4800.0,6,15,first1,edm-ma,False,True,,greedy,,91.5625,5.048592006688598,94.375,4.375,0.971875011920929,0.038145486265420914,2035.8570556640625,85.90777587890625,19.5872,0.0132,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,32,DIFF-MA,timing,gs2.0-a10,yes,ietvs4pq,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/ietvs4pq,2d6867f6,2026-06-25,workstation,GCBF_GOAL_SCALE=2,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log -n 32 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 32 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_ietvs4pq,3,4800.0,10,15,first1,edm-ma,False,False,,greedy,,89.58333333333334,3.897559777889522,98.95833333333334,1.473139127471974,0.8958333730697632,0.03897559642791748,2699.0458984375,153.734130859375,7.9037,1.8076,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,32,STLPY-SA,success,native-a6,yes,wz08w5bw,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/wz08w5bw,5227c2d0,2026-06-23,f9173484080f,,--path ./pretrained/DubinsCar/gcbf+/ --epi 10 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner stlpy --team-alloc greedy --stl_mixed_spec_mode None,--path pretrained/DubinsCar/gcbf+/ --epi 10 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner stlpy --team-alloc greedy --wandb-log --stl_mixed_spec_mode None --test-log-suffix _d398qhfumvvqid_20260623T093424Z,_repro_wz08w5bw,10,4800.0,6,15,None,edm-ma,False,False,,greedy,,81.875,4.375,89.375,4.677071733467427,0.925000011920929,0.040019527077674866,1625.5521240234375,129.71604919433594,55.808,3.9291,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,32,STLPY-SA,timing,gs2.0-a10,yes,sa5tmyv6,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/sa5tmyv6,2d6867f6,2026-06-25,workstation,GCBF_GOAL_SCALE=2,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log -n 32 --planner stlpy --team-alloc greedy,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 32 --planner stlpy --team-alloc greedy,_repro_sa5tmyv6,3,4800.0,10,15,first1,edm-ma,False,False,,greedy,,66.66666666666666,6.421264586426018,90.625,5.103103630798287,0.75,0.0,1808.5,95.72333526611328,46.1929,0.4987,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,64,DIFF-MA,both,gs2.0-a10,yes,sm1rrbw2,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/sm1rrbw2,2d6867f6,2026-06-25,workstation,GCBF_GOAL_SCALE=2,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log -n 64 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 64 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_sm1rrbw2,3,4800.0,10,15,first1,edm-ma,False,False,,greedy,,70.83333333333334,4.83000963307068,80.20833333333334,5.155986946151909,0.8854166865348816,0.007365696132183075,3149.7138671875,77.85359954833984,20.9445,3.8542,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,64,STLPY-SA,both,gs2.0-a10,yes,n8japtot,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/n8japtot,2d6867f6,2026-06-25,workstation,GCBF_GOAL_SCALE=2,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log -n 64 --planner stlpy --team-alloc greedy,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 64 --planner stlpy --team-alloc greedy,_repro_n8japtot,3,4800.0,10,15,first1,edm-ma,False,False,,greedy,,55.208333333333336,2.655739329996242,83.33333333333334,3.6828478186799343,0.6979166865348816,0.007365696132183075,1834.99658203125,20.431520462036133,90.9598,1.6681,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,128,DIFF-MA,both,gs2.0-a10,yes,dhlreotp,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/dhlreotp,2d6867f6,2026-06-25,workstation,GCBF_GOAL_SCALE=2,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log -n 128 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 128 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_dhlreotp,3,4800.0,10,15,first1,edm-ma,False,False,,greedy,,34.375,5.4501170667855074,41.92708333333333,6.129480362468657,0.7760416865348816,0.028763961046934128,3662.4697265625,78.08081817626953,49.888,0.0681,,,
high_n,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,128,STLPY-SA,both,gs2.0-a10,yes,z34c6fg2,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/z34c6fg2,2d6867f6,2026-06-25,workstation,GCBF_GOAL_SCALE=2,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log -n 128 --planner stlpy --team-alloc greedy,--path ./pretrained/DubinsCar/gcbf+/ --epi 3 --area-size 10 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 128 --planner stlpy --team-alloc greedy,_repro_z34c6fg2,3,4800.0,10,15,first1,edm-ma,False,False,,greedy,,33.33333333333333,1.948779888944761,64.0625,0.6378879538497859,0.6614583730697632,0.025779934599995613,2264.7666015625,74.6401596069336,195.1481,2.7117,,,
